serial,fips,county name,drop,rebound,resilience,note
1592,29139,"Montgomery, MO",0.21965095,0.023474178,-0.051512959,
1593,21073,"Franklin, KY",0.128625498,0.019539791,-0.053772877,
1594,47011,"Bradley, TN",0.16688975,0.021161939,-0.054322774,
1595,28073,"Lamar, MS",0.254565226,0.02491251,-0.053864677,
1596,28071,"Lafayette, MS",0.093875669,0.018019072,-0.056003548,
1597,24019,"Dorchester, MD",0.212626874,0.02309294,-0.055246078,
1598,29063,"DeKalb, MO",0.103076664,0.018389347,-0.057256861,
1599,20197,"Wabaunsee, KS",0.717965543,0.044670846,-0.054270696,
1600,18013,"Brown, IN",0.242647233,0.024303074,-0.058288821,
1601,17103,"Lee, IL",0.280927325,0.02591775,-0.05878976,
1602,19059,"Dickinson, IA",0.206295873,0.022715988,-0.060272807,
1603,19007,"Appanoose, IA",0.134622622,0.019662921,-0.060964746,
1604,29183,"Saint Charles, MO",0.120630364,0.01905762,-0.061645261,
1605,26113,"Missaukee, MI",0.193026973,0.022127329,-0.06151788,
1606,6099,"Stanislaus, CA",0.165253517,0.020913864,-0.063391358,
1607,45051,"Horry, SC",0.203273701,0.022518484,-0.063555959,
1608,16081,"Teton, ID",0.679028439,0.042673108,-0.06267039,
1609,36121,"Wyoming, NY",0.122227206,0.019022556,-0.067398189,
1610,27137,"Saint Louis, MN",0.091531792,0.017722544,-0.067795166,
1611,24025,"Harford, MD",0.126286464,0.019187902,-0.06771555,
1612,48407,"San Jacinto, TX",0.093710341,0.017805582,-0.068318554,
1613,27045,"Fillmore, MN",0.135182298,0.019554031,-0.068185713,
1614,19017,"Bremer, IA",0.130427681,0.019325254,-0.069764325,
1615,34037,"Sussex, NJ",0.298837743,0.026376525,-0.070954698,
1616,25015,"Hampshire, MA",0.050661763,0.01590921,-0.073942354,
1617,13043,"Candler, GA",0.308458931,0.02672347,-0.073236035,
1618,31153,"Sarpy, NE",0.106171152,0.01820291,-0.075762717,
1619,36111,"Ulster, NY",0.151563628,0.020105576,-0.075504743,
1620,48005,"Angelina, TX",0.120738239,0.018804508,-0.076185111,
1621,13233,"Polk, GA",0.189661347,0.021691974,-0.075840216,
1622,47153,"Sequatchie, TN",0.366010771,0.02905569,-0.076161311,
1623,20005,"Atchison, KS",0.215857783,0.022719329,-0.079024334,
1624,54051,"Marshall, WV",0.125797026,0.018928054,-0.081133251,
1625,37147,"Pitt, NC",0.126238374,0.018921147,-0.082558872,
1626,1091,"Marengo, AL",0.237776074,0.023552652,-0.082659212,
1627,8021,"Conejos, CO",0.132259186,0.019150708,-0.083705631,
1628,48207,"Haskell, TX",0.330865418,0.027429934,-0.082256087,
1629,50019,"Orleans, VT",0.072021598,0.016632017,-0.084916763,
1630,36017,"Chenango, NY",0.094118057,0.017544987,-0.085098236,
1631,48187,"Guadalupe, TX",0.102672075,0.017886064,-0.08590109,
1632,55017,"Chippewa, WI",0.071099054,0.016569573,-0.08647591,
1633,19089,"Howard, IA",0.189882126,0.021499872,-0.085798243,
1634,48453,"Travis, TX",0.078141646,0.016831014,-0.088382481,
1635,39175,"Wyandot, OH",0.126915147,0.018850392,-0.088147573,
1636,33005,"Cheshire, NH",0.19640819,0.021720915,-0.088218168,
1637,39123,"Ottawa, OH",0.138839524,0.01930651,-0.09017552,
1638,50021,"Rutland, VT",0.160584275,0.020207273,-0.089973813,
1639,46009,"Bon Homme, SD",0.103308526,0.017795637,-0.092888836,
1640,49003,"Box Elder, UT",0.352464531,0.028076947,-0.091748712,
1641,41063,"Wallowa, OR",0.243008818,0.023529412,-0.093529137,
1642,13301,"Warren, GA",0.246082315,0.02364532,-0.094002252,
1643,2090,"Fairbanks North Star, AK",0.053115427,0.015658026,-0.097819851,
1644,55007,"Bayfield, WI",0.081422284,0.016808965,-0.09835156,
1645,13129,"Gordon, GA",0.280466796,0.025,-0.096502659,
1646,39019,"Carroll, OH",0.230416522,0.022934924,-0.097095956,
1647,47137,"Pickett, TN",0.192624698,0.021377672,-0.097517671,
1648,17193,"White, IL",0.102499835,0.01766055,-0.099029778,
1649,29081,"Harrison, MO",0.338382998,0.027358105,-0.097157673,
1650,34025,"Monmouth, NJ",0.121029665,0.018418397,-0.099040415,
1651,53037,"Kittitas, WA",0.129108144,0.018720631,-0.100650911,
1652,48381,"Randall, TX",0.262481313,0.024194423,-0.099504534,
1653,12101,"Pasco, FL",0.159411911,0.019948389,-0.10118894,
1654,39115,"Morgan, OH",0.039398882,0.015021459,-0.103126124,
1655,18157,"Tippecanoe, IN",0.080287676,0.016694678,-0.10268377,
1656,42131,"Wyoming, PA",0.08296855,0.016804024,-0.102680599,
1657,13297,"Walton, GA",0.227566404,0.022728571,-0.101297053,
1658,28013,"Calhoun, MS",0.106949271,0.01777362,-0.103166007,
1659,51660,"Harrisonburg City, VA",0.200902321,0.021612805,-0.102645005,
1660,46079,"Lake, SD",0.126265737,0.018543645,-0.104152593,
1661,29077,"Greene, MO",0.158185314,0.019820823,-0.105357433,
1662,37157,"Rockingham, NC",0.095232784,0.017234672,-0.106970821,
1663,19115,"Louisa, IA",0.180855081,0.020713464,-0.106866262,
1664,40001,"Adair, OK",0.49625305,0.033549541,-0.105979643,
1665,26053,"Gogebic, MI",0.155714516,0.019670288,-0.108072481,
1666,38069,"Pierce, ND",0.186382856,0.020895522,-0.109033102,
1667,41053,"Polk, OR",0.256349915,0.023737618,-0.10874046,
1668,40023,"Choctaw, OK",0.300241371,0.025480769,-0.110255177,
1669,26129,"Ogemaw, MI",0.168090816,0.020107471,-0.111512501,
1670,19005,"Allamakee, IA",0.212777858,0.021916631,-0.111400413,
1671,45041,"Florence, SC",0.092263363,0.017022663,-0.112693328,
1672,49025,"Kane, UT",0.217507819,0.022107081,-0.11144001,
1673,12027,"DeSoto, FL",0.557549008,0.035904255,-0.110036386,
1674,17149,"Pike, IL",0.072326514,0.016194332,-0.114216042,
1675,37199,"Yancey, NC",0.182041528,0.020635806,-0.113361397,
1676,48099,"Coryell, TX",0.235985162,0.02281926,-0.113076431,
1677,23015,"Lincoln, ME",0.093826423,0.017049736,-0.11495008,
1678,18077,"Jefferson, IN",0.208826879,0.021690672,-0.114655608,
1679,27127,"Redwood, MN",0.132329504,0.018568913,-0.116826526,
1680,29015,"Benton, MO",0.223545399,0.02221564,-0.117940423,
1681,1127,"Walker, AL",0.112101512,0.017713732,-0.119317053,
1682,26139,"Ottawa, MI",0.150810249,0.019270007,-0.119177033,
1683,30095,"Stillwater, MT",0.208107677,0.021577883,-0.118796458,
1684,29115,"Linn, MO",0.104220848,0.01738658,-0.119982069,
1685,26137,"Otsego, MI",0.22622263,0.022260458,-0.120949432,
1686,13211,"Morgan, GA",0.257475811,0.023516643,-0.120785309,
1687,19193,"Woodbury, IA",0.108432676,0.017511894,-0.122640977,
1688,51740,"Portsmouth City, VA",0.075699407,0.016190933,-0.123375959,
1689,13229,"Pierce, GA",0.200550594,0.021210407,-0.12201478,
1690,31107,"Knox, NE",0.069934518,0.015946137,-0.12433166,
1691,48361,"Orange, TX",0.17815945,0.020265843,-0.124545376,
1692,26005,"Allegan, MI",0.179934047,0.020291632,-0.12691697,
1693,19043,"Clayton, IA",0.108856021,0.017428168,-0.128793597,
1694,37181,"Vance, NC",0.214147942,0.021601649,-0.129563691,
1695,16041,"Franklin, ID",0.236654671,0.022499135,-0.129435615,
1696,19009,"Audubon, IA",0.191182438,0.020670391,-0.130505445,
1697,12049,"Hardee, FL",0.573011668,0.035892323,-0.128863757,
1698,28099,"Neshoba, MS",0.306478246,0.025239195,-0.130967563,
1699,13097,"Douglas, GA",0.255473126,0.02320179,-0.131532903,
1700,36019,"Clinton, NY",0.089664686,0.016595189,-0.133254647,
1701,16059,"Lemhi, ID",0.288802134,0.024512029,-0.132071844,
1702,29109,"Lawrence, MO",0.192038916,0.020656584,-0.132976201,
1703,47089,"Jefferson, TN",0.269252945,0.023708558,-0.133336723,
1704,2198,"Prince of Wales Hyder, AK",0.036188147,0.014436424,-0.136214078,
1705,51165,"Rockingham, VA",0.124140997,0.017929311,-0.135148339,
1706,49051,"Wasatch, UT",0.362126384,0.027382833,-0.133533299,
1707,22037,"East Feliciana, LA",0.264067369,0.023468057,-0.134931988,
1708,27037,"Dakota, MN",0.115652251,0.017573202,-0.136386856,
1709,20193,"Thomas, KS",0.195197181,0.020728142,-0.135735408,
1710,47133,"Overton, TN",0.171168717,0.019761905,-0.136624321,
1711,48349,"Navarro, TX",0.063415581,0.015485136,-0.138077872,
1712,27019,"Carver, MN",0.161532243,0.019314542,-0.140311255,
1713,5125,"Saline, AR",0.11746355,0.017566241,-0.141150881,
1714,35019,"Guadalupe, NM",0.363207311,0.02724359,-0.140649677,
1715,37161,"Rutherford, NC",0.283963738,0.024022989,-0.145205771,
1716,26061,"Houghton, MI",0.154827022,0.01893708,-0.146698054,
1717,25013,"Hampden, MA",0.050770206,0.014814971,-0.150366231,
1718,13139,"Hall, GA",0.176718997,0.01971446,-0.150977407,
1719,41025,"Harney, OR",0.267859565,0.023255814,-0.151446129,
1720,28135,"Tallahatchie, MS",0.149250491,0.018617021,-0.152528358,
1721,6075,"San Francisco, CA",0.110979979,0.017105666,-0.153913572,
1722,6097,"Sonoma, CA",0.135450269,0.018042898,-0.15472491,
1723,37131,"Northampton, NC",0.388415263,0.027883651,-0.15404517,
1724,37195,"Wilson, NC",0.132476385,0.017900022,-0.156358637,
1725,22051,"Jefferson, LA",0.009308079,0.013096632,-0.158629981,
1726,48073,"Cherokee, TX",0.071853198,0.015529022,-0.157768101,
1727,19077,"Guthrie, IA",0.141912744,0.018249409,-0.157323023,
1728,36011,"Cayuga, NY",0.08412011,0.015972059,-0.159902921,
1729,17075,"Iroquois, IL",0.10012725,0.016534222,-0.163541515,
1730,42003,"Allegheny, PA",0.045829616,0.014430418,-0.164478487,
1731,41057,"Tillamook, OR",0.171256725,0.019280364,-0.163166613,
1732,26145,"Saginaw, MI",0.093393947,0.016260792,-0.16446826,
1733,17049,"Effingham, IL",0.087624525,0.016003729,-0.166805919,
1734,51600,"Fairfax City, VA",0.589807166,0.035392234,-0.163565823,
1735,45063,"Lexington, SC",0.122611037,0.017328945,-0.167920798,
1736,51007,"Amelia, VA",0.476704682,0.030959752,-0.166210253,
1737,4021,"Pinal, AZ",0.140093092,0.017985258,-0.168764631,
1738,51590,"Danville City, VA",0.097610953,0.016331953,-0.1704107,
1739,20083,"Hodgeman, KS",0.122805847,0.017274472,-0.171744619,
1740,47125,"Montgomery, TN",0.111494087,0.016833592,-0.172288092,
1741,17111,"McHenry, IL",0.192879474,0.019954663,-0.171631596,
1742,25021,"Norfolk, MA",0.078108672,0.015530989,-0.174165802,
1743,10003,"New Castle, DE",0.103365443,0.016483771,-0.174833023,
1744,47037,"Davidson, TN",0.1551666,0.01846247,-0.174562759,
1745,46013,"Brown, SD",0.052759633,0.014530174,-0.176678076,
1746,55071,"Manitowoc, WI",0.1069355,0.016580122,-0.177387545,
1747,31181,"Webster, NE",0.252674801,0.022105263,-0.178131965,
1748,24023,"Garrett, MD",0.10919721,0.016625178,-0.180014064,
1749,39053,"Gallia, OH",0.287755662,0.023427291,-0.178620146,
1750,12073,"Leon, FL",0.122280275,0.017096781,-0.181547079,
1751,13161,"Jeff Davis, GA",0.151715119,0.018214469,-0.181370288,
1752,45013,"Beaufort, SC",0.212715688,0.020529189,-0.181146706,
1753,36063,"Niagara, NY",0.073433617,0.015224722,-0.183108887,
1754,16005,"Bannock, ID",0.261639889,0.022371663,-0.181669032,
1755,47065,"Hamilton, TN",0.121980489,0.017059631,-0.183161246,
1756,36049,"Lewis, NY",0.272712472,0.022766798,-0.182800612,
1757,32019,"Lyon, NV",0.275705036,0.022867114,-0.183402126,
1758,32011,"Eureka, NV",0.516111795,0.031962397,-0.183165992,
1759,17095,"Knox, IL",-0.130852558,0.007420569,-0.194456093,
1760,55133,"Waukesha, WI",0.126578428,0.017142407,-0.188822101,
1761,19079,"Hamilton, IA",0.394912093,0.027285613,-0.186840452,
1762,12065,"Jefferson, FL",0.437781397,0.028901734,-0.186813995,
1763,1025,"Clarke, AL",0.23016822,0.021047293,-0.188383694,
1764,22069,"Natchitoches, LA",0.229452029,0.020961583,-0.1913744,
1765,48275,"Knox, TX",0.193639664,0.019574468,-0.193737314,
1766,45081,"Saluda, SC",0.127574269,0.017085427,-0.194710395,
1767,5039,"Dallas, AR",0.301425551,0.023601066,-0.194139088,
1768,48015,"Austin, TX",0.47643611,0.030162652,-0.193724526,
1769,20209,"Wyandotte, KS",0.116897243,0.016649965,-0.19702277,
1770,18103,"Miami, IN",0.214416743,0.02029878,-0.19655338,
1771,19167,"Sioux, IA",0.051554427,0.014182076,-0.199203223,
1772,27007,"Beltrami, MN",0.082802954,0.015351913,-0.198794824,
1773,51157,"Rappahannock, VA",0.385526789,0.026676829,-0.19701019,
1774,28047,"Harrison, MS",0.030454875,0.01337292,-0.201056477,
1775,24001,"Allegany, MD",0.053325654,0.014220627,-0.201261198,
1776,18043,"Floyd, IN",0.156072415,0.018028803,-0.201951355,
1777,45029,"Colleton, SC",0.238688537,0.021093992,-0.20216687,
1778,13023,"Bleckley, GA",0.424469946,0.027923917,-0.204881655,
1779,56019,"Johnson, WY",0.178110711,0.018755861,-0.207163554,
1780,39033,"Crawford, OH",0.184780592,0.018995822,-0.207536918,
1781,37001,"Alamance, NC",0.127629352,0.016871166,-0.208320395,
1782,51179,"Stafford, VA",0.066613205,0.014599814,-0.209627795,
1783,17105,"Livingston, IL",0.244511357,0.021199318,-0.207744572,
1784,24043,"Washington, MD",0.103571085,0.015953624,-0.210261231,
1785,48291,"Liberty, TX",0.143790478,0.0174415,-0.209944372,
1786,47105,"Loudon, TN",0.141908131,0.017367601,-0.210220164,
1787,18059,"Hancock, IN",0.11619097,0.016401563,-0.211387244,
1788,51083,"Halifax, VA",0.204553858,0.019662683,-0.211005768,
1789,51169,"Scott, VA",0.234349309,0.020634568,-0.217497736,
1790,36095,"Schoharie, NY",0.258302133,0.021505376,-0.217808852,
1791,37019,"Brunswick, NC",0.169227592,0.018222058,-0.219136457,
1792,50007,"Chittenden, VT",0.05620833,0.014065037,-0.221031717,
1793,6017,"El Dorado, CA",0.232862355,0.020550609,-0.219030846,
1794,21205,"Rowan, KY",0.093623256,0.015432099,-0.22092261,
1795,19013,"Black Hawk, IA",0.057058614,0.014051123,-0.224442898,
1796,29157,"Perry, MO",0.118550668,0.016235649,-0.227892982,
1797,39013,"Belmont, OH",0.109518101,0.015878696,-0.229869807,
1798,48405,"San Augustine, TX",0.091484445,0.01521164,-0.230875158,
1799,4023,"Santa Cruz, AZ",0.315163668,0.023348158,-0.228675794,
1800,51025,"Brunswick, VA",0.345917566,0.024464832,-0.228575938,
1801,27017,"Carlton, MN",0.125611836,0.016447106,-0.230785588,
1802,18149,"Starke, IN",0.115619985,0.0160401,-0.233821948,
1803,56043,"Washakie, WY",0.236379557,0.02041913,-0.232552719,
1804,32023,"Nye, NV",0.304024233,0.022869223,-0.232187398,
1805,51021,"Bland, VA",0.242958682,0.020640956,-0.233365504,
1806,38093,"Stutsman, ND",0.069183234,0.014339981,-0.235722286,
1807,21221,"Trigg, KY",0.351958212,0.024577083,-0.233202526,
1808,37071,"Gaston, NC",0.123035124,0.016277435,-0.2357933,
1809,29071,"Franklin, MO",0.126077556,0.01637488,-0.236580264,
1810,26033,"Chippewa, MI",0.01230524,0.012255292,-0.238961051,
1811,49015,"Emery, UT",0.275243017,0.021752451,-0.23597659,
1812,16055,"Kootenai, ID",0.272383295,0.021646136,-0.236144206,
1813,26099,"Macomb, MI",0.22032531,0.019755634,-0.237078338,
1814,34029,"Ocean, NJ",0.084787706,0.014850044,-0.239431765,
1815,39103,"Medina, OH",0.152792994,0.017301847,-0.238674487,
1816,16079,"Shoshone, ID",0.225331019,0.019890261,-0.239510743,
1817,13039,"Camden, GA",0.31703666,0.023186637,-0.239193768,
1818,29013,"Bates, MO",0.219524668,0.019647501,-0.241384213,
1819,26125,"Oakland, MI",0.106320843,0.015571406,-0.242930979,
1820,55057,"Juneau, WI",0.168879369,0.017794836,-0.243734306,
1821,13179,"Liberty, GA",0.07647731,0.014466546,-0.24571735,
1822,29041,"Chariton, MO",0.28071668,0.021788991,-0.243815178,
1823,48001,"Anderson, TX",0.090044279,0.014940123,-0.246450284,
1824,38059,"Morton, ND",0.023294984,0.012545966,-0.247755633,
1825,17057,"Fulton, IL",0.123214604,0.016122985,-0.246401536,
1826,23029,"Washington, ME",0.135985754,0.016571777,-0.246811886,
1827,6103,"Tehama, CA",0.218229315,0.019509292,-0.246400777,
1828,46031,"Corson, SD",0.190623464,0.018518519,-0.246799267,
1829,12067,"Lafayette, FL",0.320454045,0.023160763,-0.24602186,
1830,53069,"Wahkiakum, WA",0.46387535,0.02827381,-0.246031605,
1831,27013,"Blue Earth, MN",0.103480356,0.015367232,-0.250039843,
1832,29073,"Gasconade, MO",0.348833624,0.02410859,-0.248853117,
1833,18183,"Whitley, IN",0.232566977,0.019933238,-0.251055784,
1834,40123,"Pontotoc, OK",0.294238395,0.02209782,-0.252206674,
1835,33019,"Sullivan, NH",0.087230848,0.014729698,-0.254409073,
1836,40051,"Grady, OK",0.151156717,0.016995011,-0.254156303,
1837,55035,"Eau Claire, WI",0.119940921,0.015876009,-0.255133128,
1838,42093,"Montour, PA",0.005024604,0.011790278,-0.257257241,
1839,21111,"Jefferson, KY",0.121948707,0.015933569,-0.25603205,
1840,24015,"Cecil, MD",0.169545446,0.017615821,-0.255963178,
1841,41033,"Josephine, OR",0.274186525,0.0213209,-0.255516175,
1842,1067,"Henry, AL",0.428038626,0.026780088,-0.254617686,
1843,35039,"Rio Arriba, NM",0.391714369,0.025479094,-0.255301952,
1844,20023,"Cheyenne, KS",0.161910355,0.017326733,-0.257158589,
1845,21015,"Boone, KY",0.123043203,0.015931109,-0.258785551,
1846,45027,"Clarendon, SC",0.223765337,0.019498186,-0.257759049,
1847,16047,"Gooding, ID",0.412874378,0.026164312,-0.25785786,
1848,37183,"Wake, NC",0.146939826,0.016754804,-0.259942832,
1849,42005,"Armstrong, PA",0.067190556,0.013931889,-0.261204041,
1850,51121,"Montgomery, VA",0.077703923,0.014298318,-0.261436313,
1851,12129,"Wakulla, FL",0.34402259,0.023701566,-0.259436747,
1852,26119,"Montmorency, MI",0.321966755,0.022909507,-0.260160501,
1853,13035,"Butts, GA",0.289942565,0.021702526,-0.264103685,
1854,48435,"Sutton, TX",0.401384053,0.025617978,-0.263730227,
1855,53031,"Jefferson, WA",0.210958697,0.018885126,-0.266853812,
1856,46081,"Lawrence, SD",0.076783075,0.014157365,-0.269598154,
1857,17133,"Monroe, IL",0.093815969,0.014747371,-0.269888376,
1858,22001,"Acadia, LA",0.105422506,0.01508399,-0.274696044,
1859,21227,"Warren, KY",0.128016657,0.015872124,-0.274432041,
1860,18061,"Harrison, IN",0.111757819,0.015281854,-0.276234534,
1861,12095,"Orange, FL",0.138038409,0.016190558,-0.276376083,
1862,39091,"Logan, OH",0.176394968,0.017520527,-0.276329847,
1863,17053,"Ford, IL",0.107589576,0.015120275,-0.277442835,
1864,9007,"Middlesex, CT",0.151234022,0.016625499,-0.277810609,
1865,27103,"Nicollet, MN",0.191354671,0.018007392,-0.278201241,
1866,48491,"Williamson, TX",0.107168048,0.015043275,-0.281865012,
1867,28121,"Rankin, MS",0.161312971,0.016900623,-0.282457871,
1868,8003,"Alamosa, CO",0.12349293,0.015563676,-0.284772815,
1869,17001,"Adams, IL",0.082565837,0.014128532,-0.286883929,
1870,51131,"Northampton, VA",0.242289015,0.019632414,-0.285632999,
1871,53075,"Whitman, WA",0.043046745,0.012752912,-0.288517523,
1872,48341,"Moore, TX",0.028899889,0.012244485,-0.290584402,
1873,22123,"West Carroll, LA",0.585422101,0.031413613,-0.285878451,
1874,49039,"Sanpete, UT",0.19818703,0.018012324,-0.291839736,
1875,35009,"Curry, NM",0.053178081,0.013023199,-0.294800836,
1876,53057,"Skagit, WA",0.170071457,0.017015707,-0.294115818,
1877,48061,"Cameron, TX",0.054873006,0.013067513,-0.295897073,
1878,41011,"Coos, OR",0.193883943,0.017806268,-0.295378269,
1879,51620,"Franklin City, VA",0.164910458,0.016813049,-0.295814212,
1880,12021,"Collier, FL",0.355794289,0.023339301,-0.294414073,
1881,21071,"Floyd, KY",0.339163157,0.022754272,-0.295274748,
1882,18145,"Shelby, IN",0.129162607,0.015554408,-0.298705512,
1883,31161,"Sheridan, NE",0.130115848,0.015568862,-0.299932712,
1884,26111,"Midland, MI",0.077125905,0.013760919,-0.30083703,
1885,40075,"Kiowa, OK",-0.127377937,0.006784261,-0.30869307,
1886,13267,"Tattnall, GA",0.056174263,0.013029316,-0.302636601,
1887,19055,"Delaware, IA",0.197702704,0.017832647,-0.301567972,
1888,46011,"Brookings, SD",0.157395039,0.01645913,-0.302166932,
1889,45007,"Anderson, SC",0.12946417,0.015504874,-0.302815293,
1890,8113,"San Miguel, CO",0.33546437,0.0225058,-0.301076171,
1891,26165,"Wexford, MI",0.197594328,0.017813368,-0.302503765,
1892,6057,"Nevada, CA",0.167107653,0.016769349,-0.303334464,
1893,17179,"Tazewell, IL",0.132355349,0.015581245,-0.304279485,
1894,13103,"Effingham, GA",0.263559119,0.020029093,-0.303304658,
1895,13155,"Irwin, GA",0.40299147,0.024757804,-0.302569442,
1896,23019,"Penobscot, ME",0.076459908,0.013674583,-0.30580713,
1897,37173,"Swain, NC",0.092745203,0.014214919,-0.306459754,
1898,21047,"Christian, KY",0.164481459,0.016623218,-0.307016008,
1899,39095,"Lucas, OH",0.138765054,0.015752066,-0.307365777,
1900,41035,"Klamath, OR",0.275321711,0.020370194,-0.306257449,
1901,6055,"Napa, CA",0.147386134,0.016037109,-0.307710452,
1902,47051,"Franklin, TN",0.098471101,0.014368141,-0.309406768,
1903,50011,"Franklin, VT",0.106278529,0.014625229,-0.309789286,
1904,51031,"Campbell, VA",0.044944226,0.012551493,-0.31095192,
1905,31139,"Pierce, NE",0.115524175,0.014933059,-0.309982955,
1906,21137,"Lincoln, KY",0.350202107,0.022838081,-0.308849799,
1907,26157,"Tuscola, MI",0.075079352,0.0135524,-0.311752069,
1908,19031,"Cedar, IA",0.165379539,0.016582821,-0.311556847,
1909,13223,"Paulding, GA",0.242681361,0.019184652,-0.311013878,
1910,26051,"Gladwin, MI",0.237914098,0.019017433,-0.311422904,
1911,48307,"McCulloch, TX",0.164950477,0.016550202,-0.312732943,
1912,48353,"Nolan, TX",0.204696604,0.017887564,-0.312370912,
1913,48149,"Fayette, TX",0.131369209,0.015401407,-0.314395341,
1914,54085,"Ritchie, WV",0.314282764,0.021535255,-0.313568425,
1915,27015,"Brown, MN",0.131254171,0.015361332,-0.316911558,
1916,46097,"Miner, SD",0.344329203,0.022503516,-0.315340742,
1917,56033,"Sheridan, WY",0.186283518,0.017195141,-0.317048988,
1918,26093,"Livingston, MI",0.214805208,0.018136411,-0.317650637,
1919,19011,"Benton, IA",0.151230276,0.015998529,-0.318865708,
1920,30081,"Ravalli, MT",0.220886875,0.018329739,-0.318200835,
1921,56041,"Uinta, WY",0.355675919,0.022826336,-0.317973257,
1922,41007,"Clatsop, OR",0.101500627,0.014316569,-0.320788161,
1923,20177,"Shawnee, KS",0.057473715,0.012840067,-0.321859686,
1924,26077,"Kalamazoo, MI",0.103557565,0.014360979,-0.322569529,
1925,51510,"Alexandria City, VA",0.131951803,0.015305252,-0.322435646,
1926,25007,"Dukes, MA",0.081942479,0.013624339,-0.324079427,
1927,29211,"Sullivan, MO",0.776473496,0.03679078,-0.319751592,
1928,51089,"Henry, VA",0.183020417,0.016985138,-0.323391505,
1929,12029,"Dixie, FL",0.422059931,0.024946237,-0.321938922,
1930,27099,"Mower, MN",0.055698378,0.012732861,-0.325899071,
1931,31017,"Brown, NE",0.122438951,0.014950166,-0.325242161,
1932,51147,"Prince Edward, VA",0.252563746,0.019237706,-0.326368317,
1933,1069,"Houston, AL",0.177500004,0.016738319,-0.327452104,
1934,17051,"Fayette, IL",0.153493828,0.015938496,-0.327903137,
1935,45025,"Chesterfield, SC",0.135578803,0.015338864,-0.328461751,
1936,39051,"Fulton, OH",0.302703877,0.020870496,-0.327666196,
1937,55085,"Oneida, WI",0.131922387,0.01519546,-0.330057719,
1938,12023,"Columbia, FL",0.304883653,0.020896238,-0.330028553,
1939,36081,"Queens, NY",0.058487913,0.012724707,-0.334296924,
1940,48351,"Newton, TX",0.378122195,0.023240801,-0.333204697,
1941,19159,"Ringgold, IA",0.076054372,0.013274336,-0.33646797,
1942,29021,"Buchanan, MO",0.137437222,0.015273115,-0.337313312,
1943,36089,"Saint Lawrence, NY",0.117658308,0.014598327,-0.339312917,
1944,48485,"Wichita, TX",0.110248707,0.014333976,-0.340970496,
1945,8119,"Teller, CO",0.228420043,0.018212427,-0.339591599,
1946,18175,"Washington, IN",0.197401879,0.017191424,-0.340078026,
1947,55063,"La Crosse, WI",0.059572534,0.01265368,-0.34325963,
1948,36103,"Suffolk, NY",0.078272554,0.013264445,-0.343095112,
1949,28059,"Jackson, MS",0.192592029,0.017005866,-0.341868078,
1950,54073,"Pleasants, WV",0.388315638,0.023380606,-0.342085233,
1951,55089,"Ozaukee, WI",0.090904525,0.013642001,-0.345730702,
1952,48457,"Tyler, TX",0.165160884,0.016069547,-0.344670816,
1953,45083,"Spartanburg, SC",0.140437763,0.015247287,-0.345968567,
1954,55095,"Polk, WI",0.113826074,0.01437343,-0.346695569,
1955,55131,"Washington, WI",0.159273688,0.015852542,-0.346395642,
1956,39069,"Henry, OH",0.156707498,0.015756303,-0.347273222,
1957,48029,"Bexar, TX",0.065508659,0.012779858,-0.348848948,
1958,18079,"Jennings, IN",0.132544368,0.014961876,-0.348045189,
1959,21129,"Lee, KY",0.356940908,0.022275738,-0.346031703,
1960,48189,"Hale, TX",0.249767976,0.018772501,-0.347372818,
1961,27083,"Lyon, MN",0.151006821,0.015549982,-0.348745538,
1962,20055,"Finney, KS",0.034650699,0.01175872,-0.350835226,
1963,48139,"Ellis, TX",0.113824048,0.014335186,-0.34953656,
1964,22015,"Bossier, LA",0.078952084,0.013199515,-0.350116276,
1965,42063,"Indiana, PA",0.051710087,0.012294067,-0.352228493,
1966,48337,"Montague, TX",0.193440799,0.016869528,-0.352203282,
1967,48325,"Medina, TX",0.164721059,0.015937263,-0.352549818,
1968,26029,"Charlevoix, MI",0.170716994,0.016121859,-0.353138979,
1969,42129,"Westmoreland, PA",0.096285195,0.013703921,-0.354488656,
1970,22045,"Iberia, LA",0.156954133,0.015651274,-0.354959599,
1971,16061,"Lewis, ID",0.088315452,0.013402829,-0.358018903,
1972,13237,"Putnam, GA",0.36918334,0.022467703,-0.355760132,
1973,23021,"Piscataquis, ME",0.149181549,0.015353311,-0.358273434,
1974,48373,"Polk, TX",0.028582031,0.011458333,-0.36050652,
1975,19049,"Dallas, IA",0.036001729,0.011687025,-0.361325698,
1976,42039,"Crawford, PA",0.123605025,0.014466234,-0.363144732,
1977,42133,"York, PA",0.101770635,0.013763246,-0.363558817,
1978,55049,"Iowa, WI",0.109485132,0.01400873,-0.363628454,
1979,46103,"Pennington, SD",0.067092582,0.012626705,-0.366003791,
1980,36079,"Putnam, NY",0.165268081,0.015756172,-0.365939568,
1981,55043,"Grant, WI",0.118030213,0.014239752,-0.366765791,
1982,37169,"Stokes, NC",0.248695097,0.018426966,-0.365237943,
1983,51003,"Albemarle, VA",0.141225787,0.014976837,-0.366876544,
1984,42061,"Huntingdon, PA",0.182771106,0.016304348,-0.366569657,
1985,48147,"Fannin, TX",0.124254164,0.014428243,-0.367483989,
1986,41005,"Clackamas, OR",0.166691723,0.015771595,-0.367965918,
